name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 7
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
13528.31439781189,	0.051118843,	-0.00134860437503085,	17,	0.051118843,	-0.0068806345664839275,	13539.58999991417,	1.132435e-10,	13539.519999980927,	1.329961e-09,	13539.740000009537,	2.193472e-12,	13539.670000076294,	2.31486e-10,	13539.44000005722,	1.846914e-08,	13539.819999933243,	9.914074e-12,	13539.930000066757,	2.907347e-10,	
13528.41439795494,	0.051134139,	-0.001343565142713488,	17,	0.051134139,	-0.006854924197517796,	13540.16000008583,	1.133163e-10,	13540.079999923706,	1.32729e-09,	13540.299999952316,	2.279728e-12,	13540.230000019073,	2.309142e-10,	13540.009999990463,	1.844695e-08,	13540.380000114441,	1.006212e-11,	13540.490000009537,	2.907986e-10,	
13528.514397859573,	0.05111504,	-0.001335570117924362,	17,	0.05111504,	-0.006814133254716133,	13540.72000002861,	1.136756e-10,	13540.640000104904,	1.325802e-09,	13540.869999885559,	2.216824e-12,	13540.789999961853,	2.304593e-10,	13540.569999933243,	1.846889e-08,	13540.94000005722,	1.007225e-11,	13541.05999994278,	2.908908e-10,	
13528.614398002625,	0.051145557,	-0.001328046189621091,	17,	0.051145557,	-0.006775745865413729,	13541.27999997139,	1.137179e-10,	13541.210000038147,	1.332085e-09,	13541.430000066757,	2.1477e-12,	13541.349999904633,	2.320071e-10,	13541.130000114441,	1.84737e-08,	13541.5,	1.010054e-11,	13541.619999885559,	2.915642e-10,	
13528.714397907257,	0.051130336,	-0.001315349303185945,	17,	0.051130336,	-0.006710965832581352,	13541.83999991417,	1.127178e-10,	13541.769999980927,	1.335589e-09,	13541.990000009537,	2.14435e-12,	13541.920000076294,	2.299583e-10,	13541.69000005722,	1.850899e-08,	13542.069999933243,	9.98631e-12,	13542.180000066757,	2.914414e-10,	
13528.81439781189,	0.051046241,	-0.001321057812310757,	17,	0.051046241,	-0.006740090879136514,	13542.41000008583,	1.127324e-10,	13542.329999923706,	1.328769e-09,	13542.549999952316,	2.276687e-12,	13542.480000019073,	2.297e-10,	13542.259999990463,	1.844056e-08,	13542.630000114441,	9.868207e-12,	13542.740000009537,	2.907675e-10,	
13528.91439795494,	0.051126529,	-0.001327272412134336,	17,	0.051126529,	-0.00677179802109355,	13542.97000002861,	1.128374e-10,	13542.890000104904,	1.328839e-09,	13543.119999885559,	2.216144e-12,	13543.039999961853,	2.313628e-10,	13542.819999933243,	1.84136e-08,	13543.19000005722,	1.005794e-11,	13543.30999994278,	2.922232e-10,	
13529.014397859573,	0.051137947,	-0.00131079903524369,	17,	0.051137947,	-0.006687750179814745,	13543.52999997139,	1.118731e-10,	13543.460000038147,	1.330754e-09,	13543.680000066757,	2.29747e-12,	13543.609999895096,	2.311333e-10,	13543.380000114441,	1.845986e-08,	13543.75,	9.986204e-12,	13543.869999885559,	2.922678e-10,	
13529.114398002625,	0.051095862,	-0.001306075311265885,	17,	0.051095862,	-0.006663649547274924,	13544.08999991417,	1.132884e-10,	13544.019999980927,	1.333538e-09,	13544.240000009537,	2.266921e-12,	13544.170000076294,	2.317216e-10,	13543.94000005722,	1.85217e-08,	13544.319999933243,	9.902133e-12,	13544.430000066757,	2.912363e-10,	
13529.214397907257,	0.051134065,	-0.001288905159570277,	17,	0.051134065,	-0.006576046732501413,	13544.66000008583,	1.118518e-10,	13544.579999923706,	1.330107e-09,	13544.799999952316,	2.383185e-12,	13544.730000019073,	2.306206e-10,	13544.509999990463,	1.844829e-08,	13544.880000114441,	1.006186e-11,	13545.0,	2.920718e-10,	
13529.31439781189,	0.051153243,	-0.001320127584738658,	17,	0.051153243,	-0.006735344820095194,	13545.22000002861,	1.127272e-10,	13545.140000104904,	1.330346e-09,	13545.369999885559,	2.184997e-12,	13545.289999961853,	2.300725e-10,	13545.069999933243,	1.843849e-08,	13545.44000005722,	1.014662e-11,	13545.55999994278,	2.904045e-10,	
13529.41439795494,	0.051126454,	-0.001296663774410263,	17,	0.051126454,	-0.006615631502093178,	13545.77999997139,	1.130604e-10,	13545.710000038147,	1.327832e-09,	13545.930000066757,	2.309717e-12,	13545.859999895096,	2.300673e-10,	13545.630000114441,	1.839802e-08,	13546.0,	1.024271e-11,	13546.119999885559,	2.901923e-10,	
13529.514397859573,	0.051103547,	-0.001303284132154664,	17,	0.051103547,	-0.006649408837523796,	13546.33999991417,	1.133023e-10,	13546.269999980927,	1.332091e-09,	13546.490000009537,	2.327594e-12,	13546.420000076294,	2.291099e-10,	13546.200000047684,	1.849779e-08,	13546.569999933243,	9.979051e-12,	13546.680000066757,	2.929652e-10,	
13529.614397764206,	0.051118843,	-0.001291333647444843,	17,	0.051118843,	-0.006588436976759402,	13546.91000008583,	1.135484e-10,	13546.829999923706,	1.337394e-09,	13547.05999994278,	2.297552e-12,	13546.980000019073,	2.306716e-10,	13546.759999990463,	1.858099e-08,	13547.130000114441,	1.006703e-11,	13547.25,	2.916369e-10,	
13529.714397907257,	0.051153243,	-0.001300859488779679,	17,	0.051153243,	-0.0066370382080595865,	13547.47000002861,	1.136832e-10,	13547.390000104904,	1.335192e-09,	13547.619999885559,	2.243087e-12,	13547.539999961853,	2.308932e-10,	13547.319999933243,	1.86255e-08,	13547.69000005722,	1.010733e-11,	13547.80999994278,	2.913999e-10,	
13529.81439781189,	0.051088326,	-0.001285132243763656,	17,	0.051088326,	-0.006556797162059469,	13548.02999997139,	1.23882e-10,	13547.960000038147,	1.334397e-09,	13548.180000066757,	2.454647e-12,	13548.109999895096,	2.299077e-10,	13547.880000114441,	1.852092e-08,	13548.259999990463,	1.036558e-11,	13548.369999885559,	2.898556e-10,	
13529.91439795494,	0.051107354,	-0.001300340016838163,	17,	0.051107354,	-0.0066343878410110345,	13548.58999991417,	5.951953e-10,	13548.519999980927,	1.331425e-09,	13548.740000009537,	2.527501e-12,	13548.670000076294,	2.317993e-10,	13548.450000047684,	1.827098e-08,	13548.819999933243,	1.388332e-11,	13548.94000005722,	2.897115e-10,	
13530.014397859573,	0.051122651,	-0.001292355510406198,	17,	0.051122651,	-0.006593650563296929,	13549.16000008583,	2.681122e-09,	13549.079999923706,	1.308133e-09,	13549.30999994278,	3.545574e-12,	13549.230000019073,	2.307513e-10,	13549.009999990463,	1.692799e-08,	13549.380000114441,	2.323499e-11,	13549.5,	2.88418e-10,	
13530.114397764206,	0.051118843,	-0.001277912575984377,	17,	0.051118843,	-0.00651996212236927,	13549.72000002861,	6.499985e-09,	13549.650000095367,	1.272053e-09,	13549.869999885559,	5.058445e-12,	13549.789999961853,	2.310179e-10,	13549.569999933243,	1.471714e-08,	13549.94000005722,	3.566126e-11,	13550.05999994278,	2.888686e-10,	
13530.214397907257,	0.051137947,	-0.001261823880719021,	17,	0.051137947,	-0.006437876942443984,	13550.27999997139,	9.803997e-09,	13550.210000038147,	1.227131e-09,	13550.430000066757,	6.533301e-12,	13550.359999895096,	2.227349e-10,	13550.130000114441,	1.239368e-08,	13550.509999990463,	4.801265e-11,	13550.619999885559,	2.838698e-10,	
13530.31439781189,	0.051130336,	-0.001285834870534023,	17,	0.051130336,	-0.006560381992520525,	13550.849999904633,	1.460556e-08,	13550.769999980927,	1.168161e-09,	13551.0,	7.856308e-12,	13550.920000076294,	2.178226e-10,	13550.700000047684,	9.762872e-09,	13551.069999933243,	5.864177e-11,	13551.180000066757,	2.783359e-10,	
13530.41439795494,	0.051160853,	-0.001267623241292311,	17,	0.051160853,	-0.006467465516797505,	13551.41000008583,	1.817819e-08,	13551.329999923706,	1.113408e-09,	13551.55999994278,	9.02319e-12,	13551.480000019073,	2.070216e-10,	13551.259999990463,	7.908161e-09,	13551.630000114441,	6.613624e-11,	13551.75,	2.737159e-10,	
13530.514397859573,	0.051137947,	-0.001274126983713361,	17,	0.051137947,	-0.006500647876088576,	13551.97000002861,	2.091596e-08,	13551.900000095367,	1.066217e-09,	13552.119999885559,	1.005626e-11,	13552.049999952316,	2.00677e-10,	13551.819999933243,	6.589328e-09,	13552.19000005722,	6.925682e-11,	13552.30999994278,	2.678642e-10,	
13530.614397764206,	0.051084448,	-0.001267752576619388,	17,	0.051084448,	-0.0064681253909152445,	13552.52999997139,	2.312596e-08,	13552.460000038147,	1.029098e-09,	13552.680000066757,	1.084087e-11,	13552.609999895096,	1.957998e-10,	13552.380000114441,	5.431128e-09,	13552.759999990463,	6.96702e-11,	13552.869999885559,	2.636018e-10,	
13530.714397907257,	0.051157046,	-0.001270917402813213,	17,	0.051157046,	-0.0064842724633327195,	13553.099999904633,	2.479417e-08,	13553.019999980927,	1.005021e-09,	13553.25,	1.119173e-11,	13553.170000076294,	1.917566e-10,	13552.950000047684,	4.429218e-09,	13553.319999933243,	6.896782e-11,	13553.44000005722,	2.596361e-10,	
13530.81439781189,	0.051134139,	-0.001258690831018611,	17,	0.051134139,	-0.006421891994992913,	13553.66000008583,	2.628153e-08,	13553.579999923706,	9.779991e-10,	13553.80999994278,	1.195122e-11,	13553.730000019073,	1.892789e-10,	13553.509999990463,	3.674173e-09,	13553.880000114441,	6.956864e-11,	13554.0,	2.580415e-10,	
13530.91439795494,	0.051210545,	-0.001266307687154042,	17,	0.051210545,	-0.006460753505887969,	13554.22000002861,	2.712008e-08,	13554.150000095367,	9.553782e-10,	13554.369999885559,	1.215932e-11,	13554.299999952316,	1.868868e-10,	13554.069999933243,	3.10015e-09,	13554.450000047684,	7.001312e-11,	13554.55999994278,	2.574801e-10,	
13531.014397859573,	0.051095936,	-0.001264588353224102,	17,	0.051095936,	-0.00645198139400052,	13554.77999997139,	2.825689e-08,	13554.710000038147,	9.405742e-10,	13554.930000066757,	1.258354e-11,	13554.859999895096,	1.840626e-10,	13554.640000104904,	2.631141e-09,	13555.009999990463,	6.909474e-11,	13555.119999885559,	2.543449e-10,	
13531.114397764206,	0.051149361,	-0.00127092034672387,	17,	0.051149361,	-0.00648428748328505,	13555.349999904633,	2.881772e-08,	13555.269999980927,	9.260802e-10,	13555.5,	1.287847e-11,	13555.420000076294,	1.803821e-10,	13555.200000047684,	2.240565e-09,	13555.569999933243,	6.760563e-11,	13555.69000005722,	2.538357e-10,	
13531.214397907257,	0.051099744,	-0.00124363533477299,	17,	0.051099744,	-0.006345078238637704,	13555.91000008583,	2.951381e-08,	13555.83999991417,	9.171071e-10,	13556.05999994278,	1.31697e-11,	13555.990000009537,	1.800477e-10,	13555.759999990463,	1.92806e-09,	13556.130000114441,	6.488132e-11,	13556.25,	2.503611e-10,	
13531.31439781189,	0.05114175,	-0.001264691691612824,	17,	0.05114175,	-0.006452508630677673,	13556.47000002861,	2.999232e-08,	13556.400000095367,	9.073112e-10,	13556.619999885559,	1.31193e-11,	13556.549999952316,	1.79106e-10,	13556.319999933243,	1.666289e-09,	13556.700000047684,	6.437723e-11,	13556.80999994278,	2.490468e-10,	
13531.41439795494,	0.051187564,	-0.00126027631829493,	17,	0.051187564,	-0.006429981215790459,	13557.039999961853,	3.035976e-08,	13556.960000038147,	8.963315e-10,	13557.180000066757,	1.33346e-11,	13557.109999895096,	1.779228e-10,	13556.890000104904,	1.452747e-09,	13557.259999990463,	6.08257e-11,	13557.369999885559,	2.487686e-10,	
13531.514397859573,	0.051221963,	-0.001237768395105376,	17,	0.051221963,	-0.006315144872986612,	13557.599999904633,	3.063746e-08,	13557.519999980927,	8.87477e-10,	13557.75,	1.343987e-11,	13557.670000076294,	1.765899e-10,	13557.450000047684,	1.274819e-09,	13557.819999933243,	5.902761e-11,	13557.94000005722,	2.467141e-10,	
13531.614397764206,	0.051164657,	-0.001254384875297547,	17,	0.051164657,	-0.0063999228331507495,	13558.16000008583,	3.107667e-08,	13558.08999991417,	8.815845e-10,	13558.30999994278,	1.343926e-11,	13558.240000009537,	1.757118e-10,	13558.009999990463,	1.119147e-09,	13558.380000114441,	5.702446e-11,	13558.5,	2.451568e-10,	
13531.714397907257,	0.051107354,	-0.001253386465599761,	17,	0.051107354,	-0.006394828906121229,	13558.72000002861,	3.149133e-08,	13558.650000095367,	8.753354e-10,	13558.869999885559,	1.361508e-11,	13558.799999952316,	1.758133e-10,	13558.569999933243,	9.958541e-10,	13558.950000047684,	5.447785e-11,	13559.05999994278,	2.419382e-10,	
13531.81439781189,	0.051126454,	-0.001247458101483065,	17,	0.051126454,	-0.006364582150423801,	13559.289999961853,	3.145811e-08,	13559.210000038147,	8.742599e-10,	13559.44000005722,	1.373747e-11,	13559.359999895096,	1.738473e-10,	13559.140000104904,	8.825283e-10,	13559.509999990463,	5.327559e-11,	13559.630000114441,	2.406145e-10,	
13531.91439795494,	0.051122651,	-0.001247325039701534,	17,	0.051122651,	-0.006363903263783337,	13559.849999904633,	3.183648e-08,	13559.77999997139,	8.725347e-10,	13560.0,	1.385373e-11,	13559.920000076294,	1.738813e-10,	13559.700000047684,	7.915672e-10,	13560.069999933243,	5.118395e-11,	13560.19000005722,	2.368381e-10,	
13532.014397859573,	0.051111158,	-0.001243734539486473,	17,	0.051111158,	-0.006345584385135067,	13560.41000008583,	3.175593e-08,	13560.33999991417,	8.672689e-10,	13560.55999994278,	1.384568e-11,	13560.490000009537,	1.749619e-10,	13560.259999990463,	7.088175e-10,	13560.640000104904,	4.967586e-11,	13560.75,	2.333841e-10,	
13532.114397764206,	0.051084444,	-0.001250316702295095,	17,	0.051084444,	-0.006379166848444362,	13560.97000002861,	3.182445e-08,	13560.900000095367,	8.600111e-10,	13561.119999885559,	1.372312e-11,	13561.049999952316,	1.736399e-10,	13560.829999923706,	6.378983e-10,	13561.200000047684,	4.815486e-11,	13561.30999994278,	2.318428e-10,	
13532.214397907257,	0.051126454,	-0.001237192421685904,	17,	0.051126454,	-0.006312206233091347,	13561.539999961853,	3.208477e-08,	13561.460000038147,	8.552308e-10,	13561.69000005722,	1.392664e-11,	13561.609999895096,	1.744379e-10,	13561.390000104904,	5.765031e-10,	13561.759999990463,	4.651662e-11,	13561.880000114441,	2.279285e-10,	
13532.31439781189,	0.051130336,	-0.00126260649878532,	17,	0.051130336,	-0.0064418698917618365,	13562.099999904633,	3.206274e-08,	13562.02999997139,	8.543083e-10,	13562.25,	1.396929e-11,	13562.180000066757,	1.731298e-10,	13561.950000047684,	5.23818e-10,	13562.319999933243,	4.474671e-11,	13562.44000005722,	2.264033e-10,	
13532.41439795494,	0.051134139,	-0.001229710708372293,	17,	0.051134139,	-0.00627403422638925,	13562.66000008583,	3.216294e-08,	13562.58999991417,	8.496472e-10,	13562.80999994278,	1.399402e-11,	13562.740000009537,	1.724654e-10,	13562.509999990463,	4.747159e-10,	13562.890000104904,	4.411195e-11,	13563.0,	2.245605e-10,	
13532.514397859573,	0.051069152,	-0.001239006976131349,	17,	0.051069152,	-0.006321464163935454,	13563.230000019073,	3.23628e-08,	13563.150000095367,	8.478119e-10,	13563.380000114441,	1.378942e-11,	13563.299999952316,	1.722377e-10,	13563.079999923706,	4.327692e-10,	13563.450000047684,	4.316501e-11,	13563.569999933243,	2.231879e-10,	
13532.614397764206,	0.051118843,	-0.001249678342835979,	17,	0.051118843,	-0.006375909912428463,	13563.789999961853,	3.230011e-08,	13563.710000038147,	8.473054e-10,	13563.94000005722,	1.390309e-11,	13563.859999895096,	1.718063e-10,	13563.640000104904,	3.96319e-10,	13564.009999990463,	4.227472e-11,	13564.130000114441,	2.191516e-10,	
13532.714397907257,	0.051157046,	-0.00124178703897633,	17,	0.051157046,	-0.0063356481580425,	13564.349999904633,	3.227705e-08,	13564.27999997139,	8.436253e-10,	13564.5,	1.382371e-11,	13564.430000066757,	1.718318e-10,	13564.200000047684,	3.651184e-10,	13564.569999933243,	4.20278e-11,	13564.69000005722,	2.179782e-10,	
13532.81439781189,	0.051126454,	-0.001232073748717084,	17,	0.051126454,	-0.006286090554679,	13564.91000008583,	3.246048e-08,	13564.83999991417,	8.384198e-10,	13565.05999994278,	1.362577e-11,	13564.990000009537,	1.702817e-10,	13564.759999990463,	3.342512e-10,	13565.140000104904,	4.14913e-11,	13565.25,	2.178393e-10,	
13532.91439795494,	0.051118843,	-0.001247277749003847,	17,	0.051118843,	-0.006363661984713505,	13565.480000019073,	3.245726e-08,	13565.400000095367,	8.414932e-10,	13565.630000114441,	1.349181e-11,	13565.549999952316,	1.699632e-10,	13565.329999923706,	3.10375e-10,	13565.700000047684,	4.080091e-11,	13565.819999933243,	2.157464e-10,	
13533.014397859573,	0.051118843,	-0.001230629080208021,	17,	0.051118843,	-0.006278719796979699,	13566.039999961853,	3.231556e-08,	13565.97000002861,	8.360366e-10,	13566.19000005722,	1.347685e-11,	13566.109999895096,	1.717742e-10,	13565.890000104904,	2.890996e-10,	13566.259999990463,	4.035889e-11,	13566.380000114441,	2.149168e-10,	
13533.114397764206,	0.051172342,	-0.001232019408140333,	17,	0.051172342,	-0.0062858133068384335,	13566.599999904633,	3.247078e-08,	13566.52999997139,	8.347921e-10,	13566.75,	1.349477e-11,	13566.680000066757,	1.716975e-10,	13566.450000047684,	2.690115e-10,	13566.829999923706,	3.966387e-11,	13566.94000005722,	2.132234e-10,	
13533.214397907257,	0.051137947,	-0.001241983761079611,	17,	0.051137947,	-0.006336651842242912,	13567.16000008583,	3.256985e-08,	13567.08999991417,	8.342288e-10,	13567.30999994278,	1.35146e-11,	13567.240000009537,	1.710016e-10,	13567.019999980927,	2.515001e-10,	13567.390000104904,	3.935053e-11,	13567.5,	2.129088e-10,	
13533.31439781189,	0.051084448,	-0.00122535929665901,	17,	0.051084448,	-0.0062518331462194385,	13567.730000019073,	4.855793e-08,	13567.650000095367,	8.347052e-10,	13567.880000114441,	1.343356e-11,	13567.799999952316,	1.700518e-10,	13567.579999923706,	2.352963e-10,	13567.950000047684,	3.906189e-11,	13568.069999933243,	2.115874e-10,	
13533.414397716522,	0.051069152,	-0.001225149704143405,	17,	0.051069152,	-0.006250763796650026,	13568.289999961853,	3.276105e-08,	13568.210000038147,	8.326054e-10,	13568.44000005722,	1.356019e-11,	13568.359999895096,	1.72114e-10,	13568.140000104904,	2.210952e-10,	13568.509999990463,	3.825155e-11,	13568.630000114441,	2.106939e-10,	
13533.514397859573,	0.05108064,	-0.001238600689452142,	17,	0.05108064,	-0.00631939127271501,	13568.849999904633,	3.255392e-08,	13568.77999997139,	8.30193e-10,	13569.0,	1.339441e-11,	13568.930000066757,	1.703291e-10,	13568.700000047684,	2.060599e-10,	13569.079999923706,	3.786874e-11,	13569.19000005722,	2.100389e-10,	
13533.614397764206,	0.051122651,	-0.001230964809423314,	17,	0.051122651,	-0.0062804327011393565,	13569.41000008583,	3.280209e-08,	13569.33999991417,	8.309038e-10,	13569.55999994278,	1.335552e-11,	13569.490000009537,	1.701045e-10,	13569.269999980927,	1.950146e-10,	13569.640000104904,	3.745617e-11,	13569.75,	2.094934e-10,	
13533.714397907257,	0.051172342,	-0.001211774615338071,	17,	0.051172342,	-0.006182523547643219,	13569.980000019073,	4.869982e-08,	13569.900000095367,	8.313736e-10,	13570.130000114441,	1.306653e-11,	13570.049999952316,	1.702744e-10,	13569.829999923706,	1.855414e-10,	13570.200000047684,	3.745044e-11,	13570.319999933243,	2.094797e-10,	
13533.81439781189,	0.051084448,	-0.001223077449714768,	17,	0.051084448,	-0.006240191069973306,	13570.539999961853,	3.274101e-08,	13570.47000002861,	8.294275e-10,	13570.69000005722,	1.300414e-11,	13570.609999895096,	1.704941e-10,	13570.390000104904,	1.754813e-10,	13570.759999990463,	3.695879e-11,	13570.880000114441,	2.080692e-10,	
13533.914397716522,	0.051084448,	-0.00122222542506643,	17,	0.051084448,	-0.006235844005440969,	13571.099999904633,	3.273932e-08,	13571.02999997139,	8.250954e-10,	13571.25,	1.294228e-11,	13571.180000066757,	1.675976e-10,	13570.950000047684,	1.654087e-10,	13571.329999923706,	3.63117e-11,	13571.44000005722,	2.065198e-10,	
13534.014397859573,	0.051107429,	-0.001225914382375782,	17,	0.051107429,	-0.006254665216202968,	13571.670000076294,	3.276449e-08,	13571.58999991417,	8.173645e-10,	13571.819999933243,	1.292911e-11,	13571.740000009537,	1.69139e-10,	13571.519999980927,	1.575575e-10,	13571.890000104904,	3.621704e-11,	13572.009999990463,	2.059236e-10,	
13534.114397764206,	0.051149361,	-0.001202013036236172,	17,	0.051149361,	-0.006132719572633531,	13572.230000019073,	3.254199e-08,	13572.150000095367,	8.233751e-10,	13572.380000114441,	1.26691e-11,	13572.299999952316,	1.683859e-10,	13572.079999923706,	1.497913e-10,	13572.450000047684,	3.60564e-11,	13572.569999933243,	2.049814e-10,	
13534.214397907257,	0.05111504,	-0.001226120850304141,	17,	0.05111504,	-0.006255718624000719,	13572.789999961853,	3.265495e-08,	13572.72000002861,	8.151699e-10,	13572.94000005722,	1.284466e-11,	13572.869999885559,	1.674339e-10,	13572.640000104904,	1.438633e-10,	13573.019999980927,	3.599835e-11,	13573.130000114441,	2.058076e-10,	
13534.31439781189,	0.051122651,	-0.001226340730441734,	17,	0.051122651,	-0.006256840461437418,	13573.349999904633,	3.274352e-08,	13573.27999997139,	8.211731e-10,	13573.5,	1.259854e-11,	13573.430000066757,	1.683326e-10,	13573.210000038147,	1.377123e-10,	13573.579999923706,	3.558162e-11,	13573.69000005722,	2.047302e-10,	
13534.414397716522,	0.051107429,	-0.001226688910508526,	17,	0.051107429,	-0.006258616890349623,	13573.920000076294,	3.264185e-08,	13573.83999991417,	8.209646e-10,	13574.069999933243,	1.255506e-11,	13573.990000009537,	1.68514e-10,	13573.769999980927,	1.330936e-10,	13574.140000104904,	3.527383e-11,	13574.259999990463,	2.045263e-10,	
13534.514397859573,	0.051130336,	-0.001216632635332643,	17,	0.051130336,	-0.0062073093639420564,	13574.480000019073,	3.259836e-08,	13574.400000095367,	8.186413e-10,	13574.630000114441,	1.235958e-11,	13574.549999952316,	1.685358e-10,	13574.329999923706,	1.270824e-10,	13574.700000047684,	3.542691e-11,	13574.819999933243,	2.044582e-10,	
13534.614397764206,	0.051153168,	-0.001216667693573982,	17,	0.051153168,	-0.006207488232520316,	13575.039999961853,	3.265862e-08,	13574.97000002861,	8.175188e-10,	13575.19000005722,	1.224068e-11,	13575.119999885559,	1.68936e-10,	13574.890000104904,	1.222988e-10,	13575.269999980927,	3.540562e-11,	13575.380000114441,	2.044528e-10,	
13534.714397907257,	0.051126454,	-0.001223595536313949,	17,	0.051126454,	-0.00624283436894872,	13575.609999895096,	4.920367e-08,	13575.52999997139,	8.243365e-10,	13575.75,	1.206871e-11,	13575.680000066757,	1.697627e-10,	13575.460000038147,	1.191383e-10,	13575.829999923706,	3.486783e-11,	13575.94000005722,	2.040449e-10,	
13534.81439781189,	0.051149361,	-0.001193798828171565,	17,	0.051149361,	-0.006090810347814107,	13576.170000076294,	3.262428e-08,	13576.08999991417,	8.146659e-10,	13576.319999933243,	1.198308e-11,	13576.240000009537,	1.688952e-10,	13576.019999980927,	1.13378e-10,	13576.390000104904,	3.481697e-11,	13576.509999990463,	2.03405e-10,	
13534.914397716522,	0.051134139,	-0.001210744434967635,	17,	0.051134139,	-0.006177267525345076,	13576.730000019073,	3.258135e-08,	13576.66000008583,	8.155294e-10,	13576.880000114441,	1.188315e-11,	13576.80999994278,	1.67669e-10,	13576.579999923706,	1.105563e-10,	13576.950000047684,	3.490899e-11,	13577.069999933243,	2.032926e-10,	
