name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 6
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
,	,	,	,	,	,	10065.97000002861,	1.115472e-10,	10065.890000104904,	1.380838e-09,	10066.119999885559,	2.187751e-12,	10066.039999961853,	2.433175e-10,	10065.819999933243,	1.916835e-08,	10066.19000005722,	1.116369e-11,	10065.740000009537,	2.602841e-10,	
,	,	,	,	,	,	10066.52999997139,	1.117011e-10,	10066.450000047684,	1.380447e-09,	10066.680000066757,	2.198476e-12,	10066.599999904633,	2.416864e-10,	10066.380000114441,	1.918804e-08,	10066.75,	1.099364e-11,	10066.30999994278,	2.573914e-10,	
,	,	,	,	,	,	10067.08999991417,	1.110348e-10,	10067.019999980927,	1.385244e-09,	10067.240000009537,	2.178542e-12,	10067.170000076294,	2.432716e-10,	10066.94000005722,	1.915956e-08,	10067.319999933243,	1.073003e-11,	10066.869999885559,	2.586146e-10,	
,	,	,	,	,	,	10067.650000095367,	1.129706e-10,	10067.579999923706,	1.381193e-09,	10067.799999952316,	2.218333e-12,	10067.730000019073,	2.425e-10,	10067.509999990463,	1.916665e-08,	10067.880000114441,	1.099832e-11,	10067.430000066757,	2.571673e-10,	
,	,	,	,	,	,	10068.22000002861,	1.112352e-10,	10068.140000104904,	1.383959e-09,	10068.369999885559,	2.092218e-12,	10068.289999961853,	2.425153e-10,	10068.069999933243,	1.918835e-08,	10068.44000005722,	1.106579e-11,	10067.990000009537,	2.584436e-10,	
,	,	,	,	,	,	10068.77999997139,	1.112038e-10,	10068.710000038147,	1.380865e-09,	10068.930000066757,	2.290723e-12,	10068.859999895096,	2.410774e-10,	10068.630000114441,	1.914319e-08,	10069.0,	1.083967e-11,	10068.55999994278,	2.588577e-10,	
,	,	,	,	,	,	10069.33999991417,	1.112511e-10,	10069.269999980927,	1.376358e-09,	10069.490000009537,	2.174207e-12,	10069.420000076294,	2.403119e-10,	10069.19000005722,	1.911604e-08,	10069.569999933243,	1.110514e-11,	10069.119999885559,	2.581337e-10,	
,	,	,	,	,	,	10069.91000008583,	1.106235e-10,	10069.829999923706,	1.380866e-09,	10070.049999952316,	2.134633e-12,	10069.980000019073,	2.403631e-10,	10069.759999990463,	1.913085e-08,	10070.130000114441,	1.079961e-11,	10069.680000066757,	2.581247e-10,	
,	,	,	,	,	,	10070.47000002861,	1.124687e-10,	10070.390000104904,	1.380521e-09,	10070.619999885559,	2.120932e-12,	10070.539999961853,	2.415911e-10,	10070.319999933243,	1.912371e-08,	10070.69000005722,	1.085417e-11,	10070.240000009537,	2.578094e-10,	
,	,	,	,	,	,	10071.02999997139,	1.116645e-10,	10070.960000038147,	1.383682e-09,	10071.180000066757,	2.110323e-12,	10071.109999895096,	2.417289e-10,	10070.880000114441,	1.921006e-08,	10071.25,	1.098375e-11,	10070.80999994278,	2.587933e-10,	
,	,	,	,	,	,	10071.58999991417,	1.112006e-10,	10071.519999980927,	1.376655e-09,	10071.740000009537,	2.168358e-12,	10071.670000076294,	2.398484e-10,	10071.44000005722,	1.911924e-08,	10071.819999933243,	1.116669e-11,	10071.369999885559,	2.582274e-10,	
,	,	,	,	,	,	10072.16000008583,	1.121476e-10,	10072.079999923706,	1.37782e-09,	10072.30999994278,	2.01191e-12,	10072.230000019073,	2.408735e-10,	10072.009999990463,	1.910743e-08,	10072.380000114441,	1.09975e-11,	10071.930000066757,	2.574899e-10,	
,	,	,	,	,	,	10072.72000002861,	1.114347e-10,	10072.640000104904,	1.379226e-09,	10072.869999885559,	2.14205e-12,	10072.789999961853,	2.395533e-10,	10072.569999933243,	1.912513e-08,	10072.94000005722,	1.118223e-11,	10072.490000009537,	2.591692e-10,	
,	,	,	,	,	,	10073.27999997139,	1.107045e-10,	10073.210000038147,	1.378409e-09,	10073.430000066757,	2.275994e-12,	10073.359999895096,	2.39975e-10,	10073.130000114441,	1.913385e-08,	10073.509999990463,	1.09002e-11,	10073.05999994278,	2.577517e-10,	
,	,	,	,	,	,	10073.83999991417,	1.1186e-10,	10073.769999980927,	1.377755e-09,	10073.990000009537,	2.224508e-12,	10073.920000076294,	2.395298e-10,	10073.700000047684,	1.911779e-08,	10074.069999933243,	1.095127e-11,	10073.619999885559,	2.587307e-10,	
,	,	,	,	,	,	10074.41000008583,	1.115298e-10,	10074.329999923706,	1.373992e-09,	10074.55999994278,	2.206781e-12,	10074.480000019073,	2.386693e-10,	10074.259999990463,	1.911295e-08,	10074.630000114441,	1.108639e-11,	10074.180000066757,	2.59035e-10,	
,	,	,	,	,	,	10074.97000002861,	1.111306e-10,	10074.900000095367,	1.38283e-09,	10075.119999885559,	2.13909e-12,	10075.049999952316,	2.398248e-10,	10074.819999933243,	1.916466e-08,	10075.19000005722,	1.0839e-11,	10074.75,	2.585863e-10,	
,	,	,	,	,	,	10075.52999997139,	1.126767e-10,	10075.460000038147,	1.380287e-09,	10075.680000066757,	2.187806e-12,	10075.609999895096,	2.399802e-10,	10075.380000114441,	1.918263e-08,	10075.759999990463,	1.086666e-11,	10075.30999994278,	2.587449e-10,	
,	,	,	,	,	,	10076.099999904633,	1.116351e-10,	10076.019999980927,	1.38101e-09,	10076.240000009537,	2.194641e-12,	10076.170000076294,	2.388202e-10,	10075.950000047684,	1.91555e-08,	10076.319999933243,	1.059091e-11,	10075.869999885559,	2.578155e-10,	
,	,	,	,	,	,	10076.66000008583,	1.119456e-10,	10076.579999923706,	1.377198e-09,	10076.80999994278,	2.212588e-12,	10076.730000019073,	2.389632e-10,	10076.509999990463,	1.909989e-08,	10076.880000114441,	1.083298e-11,	10076.430000066757,	2.577508e-10,	
,	,	,	,	,	,	10077.22000002861,	1.123209e-10,	10077.150000095367,	1.379486e-09,	10077.369999885559,	1.988441e-12,	10077.299999952316,	2.389106e-10,	10077.069999933243,	1.920934e-08,	10077.44000005722,	1.074668e-11,	10077.0,	2.595727e-10,	
,	,	,	,	,	,	10077.77999997139,	1.111044e-10,	10077.710000038147,	1.381408e-09,	10077.930000066757,	2.120803e-12,	10077.859999895096,	2.401416e-10,	10077.640000104904,	1.915604e-08,	10078.009999990463,	1.079505e-11,	10077.55999994278,	2.584478e-10,	
,	,	,	,	,	,	10078.349999904633,	1.11017e-10,	10078.269999980927,	1.374998e-09,	10078.5,	2.317568e-12,	10078.420000076294,	2.384935e-10,	10078.200000047684,	1.916049e-08,	10078.569999933243,	1.09982e-11,	10078.119999885559,	2.598371e-10,	
,	,	,	,	,	,	10078.91000008583,	1.111364e-10,	10078.829999923706,	1.379791e-09,	10079.05999994278,	2.243375e-12,	10078.980000019073,	2.381351e-10,	10078.759999990463,	1.916167e-08,	10079.130000114441,	1.096051e-11,	10078.69000005722,	2.592314e-10,	
,	,	,	,	,	,	10079.47000002861,	1.125041e-10,	10079.400000095367,	1.381698e-09,	10079.619999885559,	2.157746e-12,	10079.549999952316,	2.414152e-10,	10079.319999933243,	1.920798e-08,	10079.69000005722,	1.071451e-11,	10079.25,	2.590459e-10,	
,	,	,	,	,	,	10080.02999997139,	1.121097e-10,	10079.960000038147,	1.373405e-09,	10080.180000066757,	2.011693e-12,	10080.109999895096,	2.391232e-10,	10079.890000104904,	1.918633e-08,	10080.259999990463,	1.062368e-11,	10079.80999994278,	2.590031e-10,	
,	,	,	,	,	,	10080.599999904633,	1.116714e-10,	10080.519999980927,	1.382022e-09,	10080.75,	2.069286e-12,	10080.670000076294,	2.386063e-10,	10080.450000047684,	1.917298e-08,	10080.819999933243,	1.082075e-11,	10080.369999885559,	2.584933e-10,	
,	,	,	,	,	,	10081.16000008583,	1.112182e-10,	10081.079999923706,	1.378152e-09,	10081.30999994278,	2.115551e-12,	10081.230000019073,	2.390085e-10,	10081.009999990463,	1.915004e-08,	10081.380000114441,	1.069888e-11,	10080.94000005722,	2.584491e-10,	
,	,	,	,	,	,	10081.72000002861,	1.128255e-10,	10081.650000095367,	1.379623e-09,	10081.869999885559,	2.171477e-12,	10081.799999952316,	2.382491e-10,	10081.569999933243,	1.918891e-08,	10081.950000047684,	1.108758e-11,	10081.5,	2.589687e-10,	
,	,	,	,	,	,	10082.27999997139,	1.113848e-10,	10082.210000038147,	1.383579e-09,	10082.430000066757,	2.339877e-12,	10082.359999895096,	2.386613e-10,	10082.140000104904,	1.924607e-08,	10082.509999990463,	1.091802e-11,	10082.05999994278,	2.608445e-10,	
,	,	,	,	,	,	10082.849999904633,	1.122996e-10,	10082.769999980927,	1.380897e-09,	10083.0,	2.110822e-12,	10082.920000076294,	2.388107e-10,	10082.700000047684,	1.923306e-08,	10083.069999933243,	1.079492e-11,	10082.630000114441,	2.605447e-10,	
,	,	,	,	,	,	10083.41000008583,	1.119496e-10,	10083.33999991417,	1.381111e-09,	10083.55999994278,	1.99288e-12,	10083.480000019073,	2.38363e-10,	10083.259999990463,	1.917973e-08,	10083.630000114441,	1.077133e-11,	10083.19000005722,	2.586559e-10,	
,	,	,	,	,	,	10083.97000002861,	1.114406e-10,	10083.900000095367,	1.380737e-09,	10084.119999885559,	2.313193e-12,	10084.049999952316,	2.389284e-10,	10083.819999933243,	1.919302e-08,	10084.200000047684,	1.080063e-11,	10083.75,	2.595666e-10,	
,	,	,	,	,	,	10084.539999961853,	1.121432e-10,	10084.460000038147,	1.39064e-09,	10084.680000066757,	2.177765e-12,	10084.609999895096,	2.39366e-10,	10084.390000104904,	1.922632e-08,	10084.759999990463,	1.101847e-11,	10084.30999994278,	2.594623e-10,	
,	,	,	,	,	,	10085.099999904633,	1.120165e-10,	10085.019999980927,	1.381641e-09,	10085.25,	2.217445e-12,	10085.170000076294,	2.383714e-10,	10084.950000047684,	1.922748e-08,	10085.319999933243,	1.063647e-11,	10084.869999885559,	2.5927e-10,	
,	,	,	,	,	,	10085.66000008583,	1.117758e-10,	10085.58999991417,	1.38293e-09,	10085.80999994278,	2.210294e-12,	10085.740000009537,	2.388697e-10,	10085.509999990463,	1.921239e-08,	10085.890000104904,	1.086138e-11,	10085.44000005722,	2.595273e-10,	
,	,	,	,	,	,	10086.22000002861,	1.118052e-10,	10086.150000095367,	1.382648e-09,	10086.369999885559,	2.201003e-12,	10086.299999952316,	2.382826e-10,	10086.079999923706,	1.920063e-08,	10086.450000047684,	1.064914e-11,	10086.0,	2.596132e-10,	
,	,	,	,	,	,	10086.789999961853,	1.123372e-10,	10086.710000038147,	1.378345e-09,	10086.94000005722,	2.241834e-12,	10086.859999895096,	2.380971e-10,	10086.640000104904,	1.91826e-08,	10087.009999990463,	1.069386e-11,	10086.55999994278,	2.580622e-10,	
,	,	,	,	,	,	10087.349999904633,	1.116297e-10,	10087.269999980927,	1.378997e-09,	10087.5,	2.247202e-12,	10087.420000076294,	2.38495e-10,	10087.200000047684,	1.916634e-08,	10087.569999933243,	1.08818e-11,	10087.130000114441,	2.60911e-10,	
,	,	,	,	,	,	10087.91000008583,	1.123288e-10,	10087.83999991417,	1.38304e-09,	10088.05999994278,	2.144186e-12,	10087.990000009537,	2.377182e-10,	10087.759999990463,	1.91441e-08,	10088.140000104904,	1.067741e-11,	10087.69000005722,	2.597726e-10,	
,	,	,	,	,	,	10088.47000002861,	1.109135e-10,	10088.400000095367,	1.378592e-09,	10088.619999885559,	2.11844e-12,	10088.549999952316,	2.380727e-10,	10088.329999923706,	1.91525e-08,	10088.700000047684,	1.078591e-11,	10088.25,	2.592428e-10,	
,	,	,	,	,	,	10089.039999961853,	1.115905e-10,	10088.960000038147,	1.383112e-09,	10089.19000005722,	2.171808e-12,	10089.109999895096,	2.382883e-10,	10088.890000104904,	1.921873e-08,	10089.259999990463,	1.064734e-11,	10088.80999994278,	2.590179e-10,	
,	,	,	,	,	,	10089.599999904633,	1.121132e-10,	10089.52999997139,	1.379895e-09,	10089.75,	2.080038e-12,	10089.680000066757,	2.381836e-10,	10089.450000047684,	1.919503e-08,	10089.819999933243,	1.074704e-11,	10089.380000114441,	2.592658e-10,	
,	,	,	,	,	,	10090.16000008583,	1.115125e-10,	10090.08999991417,	1.375402e-09,	10090.30999994278,	2.194387e-12,	10090.240000009537,	2.379265e-10,	10090.009999990463,	1.919748e-08,	10090.390000104904,	1.077678e-11,	10089.94000005722,	2.603101e-10,	
,	,	,	,	,	,	10090.730000019073,	1.115716e-10,	10090.650000095367,	1.383625e-09,	10090.869999885559,	2.149517e-12,	10090.799999952316,	2.377975e-10,	10090.579999923706,	1.913296e-08,	10090.950000047684,	1.068745e-11,	10090.5,	2.593567e-10,	
,	,	,	,	,	,	10091.289999961853,	1.109438e-10,	10091.210000038147,	1.383381e-09,	10091.44000005722,	2.145309e-12,	10091.359999895096,	2.392473e-10,	10091.140000104904,	1.919978e-08,	10091.509999990463,	1.087411e-11,	10091.05999994278,	2.595407e-10,	
,	,	,	,	,	,	10091.849999904633,	1.117992e-10,	10091.77999997139,	1.377958e-09,	10092.0,	2.062123e-12,	10091.930000066757,	2.385008e-10,	10091.700000047684,	1.921149e-08,	10092.069999933243,	1.061964e-11,	10091.630000114441,	2.604204e-10,	
,	,	,	,	,	,	10092.41000008583,	1.115322e-10,	10092.33999991417,	1.381403e-09,	10092.55999994278,	2.221017e-12,	10092.490000009537,	2.387323e-10,	10092.259999990463,	1.917776e-08,	10092.640000104904,	1.075959e-11,	10092.19000005722,	2.606549e-10,	
,	,	,	,	,	,	10092.980000019073,	1.111038e-10,	10092.900000095367,	1.379838e-09,	10093.130000114441,	2.098494e-12,	10093.049999952316,	2.385425e-10,	10092.829999923706,	1.917401e-08,	10093.200000047684,	1.074153e-11,	10092.75,	2.599422e-10,	
,	,	,	,	,	,	10093.539999961853,	1.120418e-10,	10093.47000002861,	1.375672e-09,	10093.69000005722,	2.194717e-12,	10093.609999895096,	2.374365e-10,	10093.390000104904,	1.915985e-08,	10093.759999990463,	1.080046e-11,	10093.319999933243,	2.595203e-10,	
,	,	,	,	,	,	10094.099999904633,	1.111859e-10,	10094.02999997139,	1.384357e-09,	10094.25,	2.123422e-12,	10094.180000066757,	2.375817e-10,	10093.950000047684,	1.912396e-08,	10094.329999923706,	1.0894e-11,	10093.880000114441,	2.596952e-10,	
,	,	,	,	,	,	10094.670000076294,	1.112127e-10,	10094.58999991417,	1.379781e-09,	10094.80999994278,	2.126847e-12,	10094.740000009537,	2.372361e-10,	10094.519999980927,	1.912448e-08,	10094.890000104904,	1.081872e-11,	10094.44000005722,	2.592395e-10,	
,	,	,	,	,	,	10095.230000019073,	1.113518e-10,	10095.150000095367,	1.378023e-09,	10095.380000114441,	2.272706e-12,	10095.299999952316,	2.371953e-10,	10095.079999923706,	1.917259e-08,	10095.450000047684,	1.075321e-11,	10095.0,	2.594278e-10,	
,	,	,	,	,	,	10095.789999961853,	1.116655e-10,	10095.72000002861,	1.381018e-09,	10095.94000005722,	2.181659e-12,	10095.859999895096,	2.377493e-10,	10095.640000104904,	1.917256e-08,	10096.009999990463,	1.06374e-11,	10095.569999933243,	2.596854e-10,	
,	,	,	,	,	,	10096.349999904633,	1.115087e-10,	10096.27999997139,	1.386732e-09,	10096.5,	2.095673e-12,	10096.430000066757,	2.388467e-10,	10096.200000047684,	1.918581e-08,	10096.579999923706,	1.076895e-11,	10096.130000114441,	2.591068e-10,	
,	,	,	,	,	,	10096.920000076294,	1.116691e-10,	10096.83999991417,	1.381322e-09,	10097.069999933243,	2.201299e-12,	10096.990000009537,	2.383957e-10,	10096.769999980927,	1.919372e-08,	10097.140000104904,	1.059145e-11,	10096.69000005722,	2.614084e-10,	
,	,	,	,	,	,	10097.480000019073,	1.11847e-10,	10097.41000008583,	1.377913e-09,	10097.630000114441,	2.243568e-12,	10097.549999952316,	2.368538e-10,	10097.329999923706,	1.919051e-08,	10097.700000047684,	1.060609e-11,	10097.259999990463,	2.597552e-10,	
,	,	,	,	,	,	10098.039999961853,	1.122584e-10,	10097.97000002861,	1.381675e-09,	10098.19000005722,	2.180743e-12,	10098.119999885559,	2.378705e-10,	10097.890000104904,	1.917392e-08,	10098.259999990463,	1.059502e-11,	10097.819999933243,	2.598062e-10,	
,	,	,	,	,	,	10098.599999904633,	1.118436e-10,	10098.52999997139,	1.384008e-09,	10098.75,	2.252532e-12,	10098.680000066757,	2.389135e-10,	10098.460000038147,	1.91869e-08,	10098.829999923706,	1.066687e-11,	10098.380000114441,	2.581775e-10,	
,	,	,	,	,	,	10099.170000076294,	1.120077e-10,	10099.08999991417,	1.374209e-09,	10099.319999933243,	2.030566e-12,	10099.240000009537,	2.374056e-10,	10099.019999980927,	1.917226e-08,	10099.390000104904,	1.051633e-11,	10098.94000005722,	2.58732e-10,	
,	,	,	,	,	,	10099.730000019073,	1.122299e-10,	10099.66000008583,	1.375493e-09,	10099.880000114441,	2.299161e-12,	10099.799999952316,	2.363552e-10,	10099.579999923706,	1.917484e-08,	10099.950000047684,	1.073361e-11,	10099.509999990463,	2.599805e-10,	
,	,	,	,	,	,	10100.289999961853,	1.114349e-10,	10100.22000002861,	1.380088e-09,	10100.44000005722,	2.169732e-12,	10100.369999885559,	2.383689e-10,	10100.140000104904,	1.918879e-08,	10100.519999980927,	1.060369e-11,	10100.069999933243,	2.596234e-10,	
,	,	,	,	,	,	10100.849999904633,	1.122294e-10,	10100.77999997139,	1.388039e-09,	10101.0,	2.21724e-12,	10100.930000066757,	2.375256e-10,	10100.700000047684,	1.926215e-08,	10101.079999923706,	1.058057e-11,	10100.630000114441,	2.588915e-10,	
,	,	,	,	,	,	10101.420000076294,	1.118357e-10,	10101.33999991417,	1.381863e-09,	10101.569999933243,	2.180162e-12,	10101.490000009537,	2.374856e-10,	10101.269999980927,	1.922891e-08,	10101.640000104904,	1.069638e-11,	10101.19000005722,	2.60086e-10,	
,	,	,	,	,	,	10101.980000019073,	1.113495e-10,	10101.91000008583,	1.376455e-09,	10102.130000114441,	2.151549e-12,	10102.049999952316,	2.366299e-10,	10101.829999923706,	1.9151e-08,	10102.200000047684,	1.067137e-11,	10101.759999990463,	2.591881e-10,	
,	,	,	,	,	,	10102.539999961853,	1.104047e-10,	10102.47000002861,	1.381961e-09,	10102.69000005722,	2.116926e-12,	10102.619999885559,	2.376397e-10,	10102.390000104904,	1.91077e-08,	10102.769999980927,	1.056417e-11,	10102.319999933243,	2.584631e-10,	
,	,	,	,	,	,	10103.109999895096,	1.118896e-10,	10103.02999997139,	1.382215e-09,	10103.259999990463,	2.232631e-12,	10103.180000066757,	2.387918e-10,	10102.960000038147,	1.915688e-08,	10103.329999923706,	1.072089e-11,	10102.880000114441,	2.593123e-10,	
,	,	,	,	,	,	10103.670000076294,	1.119147e-10,	10103.58999991417,	1.375238e-09,	10103.819999933243,	2.268682e-12,	10103.740000009537,	2.373624e-10,	10103.519999980927,	1.917808e-08,	10103.890000104904,	1.049378e-11,	10103.44000005722,	2.582417e-10,	
,	,	,	,	,	,	10104.230000019073,	1.113341e-10,	10104.16000008583,	1.382338e-09,	10104.380000114441,	2.131283e-12,	10104.299999952316,	2.365469e-10,	10104.079999923706,	1.918535e-08,	10104.450000047684,	1.071701e-11,	10104.009999990463,	2.608742e-10,	
,	,	,	,	,	,	10104.789999961853,	1.120458e-10,	10104.72000002861,	1.382391e-09,	10104.94000005722,	2.218042e-12,	10104.869999885559,	2.386356e-10,	10104.640000104904,	1.91949e-08,	10105.019999980927,	1.052871e-11,	10104.569999933243,	2.59608e-10,	
,	,	,	,	,	,	10105.359999895096,	1.120188e-10,	10105.27999997139,	1.374831e-09,	10105.5,	2.123696e-12,	10105.430000066757,	2.387179e-10,	10105.210000038147,	1.916498e-08,	10105.579999923706,	1.039403e-11,	10105.130000114441,	2.591765e-10,	
,	,	,	,	,	,	10105.920000076294,	1.112955e-10,	10105.83999991417,	1.379607e-09,	10106.069999933243,	2.140551e-12,	10105.990000009537,	2.385457e-10,	10105.769999980927,	1.920477e-08,	10106.140000104904,	1.081077e-11,	10105.69000005722,	2.600118e-10,	
,	,	,	,	,	,	10106.480000019073,	1.114036e-10,	10106.41000008583,	1.37889e-09,	10106.630000114441,	2.179843e-12,	10106.55999994278,	2.373228e-10,	10106.329999923706,	1.920553e-08,	10106.710000038147,	1.027708e-11,	10106.259999990463,	2.593101e-10,	
,	,	,	,	,	,	10107.039999961853,	1.125152e-10,	10106.97000002861,	1.379944e-09,	10107.19000005722,	2.255252e-12,	10107.119999885559,	2.374813e-10,	10106.900000095367,	1.919529e-08,	10107.269999980927,	1.060402e-11,	10106.819999933243,	2.600178e-10,	
,	,	,	,	,	,	10107.609999895096,	1.115283e-10,	10107.52999997139,	1.380475e-09,	10107.759999990463,	2.110572e-12,	10107.680000066757,	2.382255e-10,	10107.460000038147,	1.917258e-08,	10107.829999923706,	1.054123e-11,	10107.380000114441,	2.596325e-10,	
,	,	,	,	,	,	10108.170000076294,	1.114296e-10,	10108.099999904633,	1.379834e-09,	10108.319999933243,	2.152022e-12,	10108.240000009537,	2.365332e-10,	10108.019999980927,	1.914524e-08,	10108.390000104904,	1.061251e-11,	10107.950000047684,	2.5925e-10,	
,	,	,	,	,	,	10108.730000019073,	1.117861e-10,	10108.66000008583,	1.379573e-09,	10108.880000114441,	2.283746e-12,	10108.80999994278,	2.372485e-10,	10108.579999923706,	1.91704e-08,	10108.960000038147,	1.047681e-11,	10108.509999990463,	2.594957e-10,	
,	,	,	,	,	,	10109.299999952316,	1.105986e-10,	10109.22000002861,	1.37413e-09,	10109.44000005722,	2.257576e-12,	10109.369999885559,	2.3683e-10,	10109.150000095367,	1.910662e-08,	10109.519999980927,	1.078241e-11,	10109.069999933243,	2.590859e-10,	
,	,	,	,	,	,	10109.859999895096,	1.111038e-10,	10109.77999997139,	1.37363e-09,	10110.009999990463,	2.291846e-12,	10109.930000066757,	2.377339e-10,	10109.710000038147,	1.912245e-08,	10110.079999923706,	1.051956e-11,	10109.630000114441,	2.595652e-10,	
,	,	,	,	,	,	10110.420000076294,	1.115395e-10,	10110.349999904633,	1.379574e-09,	10110.569999933243,	2.139041e-12,	10110.5,	2.378742e-10,	10110.269999980927,	1.913613e-08,	10110.640000104904,	1.062903e-11,	10110.200000047684,	2.596104e-10,	
,	,	,	,	,	,	10110.980000019073,	1.11165e-10,	10110.91000008583,	1.37488e-09,	10111.130000114441,	2.186982e-12,	10111.05999994278,	2.363614e-10,	10110.829999923706,	1.914502e-08,	10111.210000038147,	1.061998e-11,	10110.759999990463,	2.585016e-10,	
,	,	,	,	,	,	10111.549999952316,	1.105017e-10,	10111.47000002861,	1.378846e-09,	10111.700000047684,	2.137352e-12,	10111.619999885559,	2.361991e-10,	10111.400000095367,	1.915742e-08,	10111.769999980927,	1.050586e-11,	10111.319999933243,	2.583486e-10,	
,	,	,	,	,	,	10112.109999895096,	1.118622e-10,	10112.02999997139,	1.371883e-09,	10112.259999990463,	2.1055e-12,	10112.180000066757,	2.368485e-10,	10111.960000038147,	1.914941e-08,	10112.329999923706,	1.033259e-11,	10111.890000104904,	2.597775e-10,	
,	,	,	,	,	,	10112.670000076294,	1.114497e-10,	10112.599999904633,	1.375327e-09,	10112.819999933243,	2.201046e-12,	10112.75,	2.357611e-10,	10112.519999980927,	1.912705e-08,	10112.900000095367,	1.066687e-11,	10112.450000047684,	2.583128e-10,	
,	,	,	,	,	,	10113.230000019073,	1.114786e-10,	10113.16000008583,	1.374633e-09,	10113.380000114441,	2.177182e-12,	10113.30999994278,	2.37529e-10,	10113.08999991417,	1.915786e-08,	10113.460000038147,	1.070594e-11,	10113.009999990463,	2.580877e-10,	
,	,	,	,	,	,	10113.799999952316,	1.110746e-10,	10113.72000002861,	1.379581e-09,	10113.950000047684,	2.201477e-12,	10113.869999885559,	2.361346e-10,	10113.650000095367,	1.914802e-08,	10114.019999980927,	1.055742e-11,	10113.569999933243,	2.592867e-10,	
