ixdat version = 0.2.1dev
name = 2021-11-11 08_56_25 CO-strip.tsv
technique = MS
tstamp = 1636617385.0
backend_name = BackendBase(none, address=none)
id = 2
timecol 'M2-x' for: 'M2'
timecol 'M32-x' for: 'M32'
timecol 'M40-x' for: 'M40'
timecol 'time/s' for: 'Ewe/V' and 'cycle number' and 'I/mA'
timecol 'M44-x' for: 'M44'
timecol 'M4-x' for: 'M4'
timecol 'M18-x' for: 'M18'
timecol 'M28-x' for: 'M28'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

M2-x,	M2,	M32-x,	M32,	M40-x,	M40,	time/s,	Ewe/V,	cycle number,	M44-x,	M44,	M4-x,	M4,	M18-x,	M18,	M28-x,	M28,	I/mA
,	,	,	,	,	,	15189.259999990463,	1.307267,	20.0,	,	,	,	,	,	,	,	,	3.431858e-06
,	,	,	,	,	,	15189.44000005722,	1.306175,	20.0,	,	,	,	,	,	,	,	,	-3.258518e-05
,	,	,	,	,	,	15189.599999904633,	1.305342,	20.0,	,	,	,	,	,	,	,	,	-6.564395e-06
,	,	,	,	,	,	15189.75,	1.304605,	20.0,	,	,	,	,	,	,	,	,	-0.0001709684
,	,	,	,	,	,	15189.920000076294,	1.303779,	20.0,	,	,	,	,	,	,	,	,	-0.0001476947
,	,	,	,	,	,	15190.08999991417,	1.303069,	20.0,	,	,	,	,	,	,	,	,	-2.024112e-06
,	,	,	,	,	,	15190.240000009537,	1.302232,	20.0,	,	,	,	,	,	,	,	,	8.962093e-05
,	,	,	,	,	,	15190.450000047684,	1.301247,	20.0,	,	,	,	,	,	,	,	,	-4.73302e-06
,	,	,	,	,	,	15190.700000047684,	1.300013,	20.0,	,	,	,	,	,	,	,	,	1.90367e-05
,	,	,	,	,	,	15190.859999895096,	1.299271,	20.0,	,	,	,	,	,	,	,	,	2.144038e-05
,	,	,	,	,	,	15191.009999990463,	1.298481,	20.0,	,	,	,	,	,	,	,	,	3.803721e-05
,	,	,	,	,	,	15191.16000008583,	1.297648,	20.0,	,	,	,	,	,	,	,	,	9.542028e-05
,	,	,	,	,	,	15191.319999933243,	1.296792,	20.0,	,	,	,	,	,	,	,	,	9.133784e-05
,	,	,	,	,	,	15191.480000019073,	1.29599,	20.0,	,	,	,	,	,	,	,	,	7.268071e-05
,	,	,	,	,	,	15191.640000104904,	1.295241,	20.0,	,	,	,	,	,	,	,	,	-8.853613e-06
,	,	,	,	,	,	15191.980000019073,	1.293621,	20.0,	,	,	,	,	,	,	,	,	2.403482e-05
,	,	,	,	,	,	15192.170000076294,	1.292658,	20.0,	,	,	,	,	,	,	,	,	-7.020467e-05
,	,	,	,	,	,	15192.329999923706,	1.291883,	20.0,	,	,	,	,	,	,	,	,	-3.949099e-05
,	,	,	,	,	,	15192.490000009537,	1.29105,	20.0,	,	,	,	,	,	,	,	,	-4.059744e-05
,	,	,	,	,	,	15192.650000095367,	1.290244,	20.0,	,	,	,	,	,	,	,	,	-4.342081e-05
,	,	,	,	,	,	15192.80999994278,	1.289472,	20.0,	,	,	,	,	,	,	,	,	-4.237022e-06
,	,	,	,	,	,	15192.97000002861,	1.288685,	20.0,	,	,	,	,	,	,	,	,	8.124755e-06
,	,	,	,	,	,	15193.119999885559,	1.287856,	20.0,	,	,	,	,	,	,	,	,	5.043714e-05
,	,	,	,	,	,	15193.319999933243,	1.286821,	20.0,	,	,	,	,	,	,	,	,	1.812101e-05
,	,	,	,	,	,	15193.539999961853,	1.28582,	20.0,	,	,	,	,	,	,	,	,	-3.96436e-05
,	,	,	,	,	,	15193.700000047684,	1.285041,	20.0,	,	,	,	,	,	,	,	,	-6.21924e-05
,	,	,	,	,	,	15193.849999904633,	1.284257,	20.0,	,	,	,	,	,	,	,	,	-8.851841e-05
,	,	,	,	,	,	15194.009999990463,	1.283459,	20.0,	,	,	,	,	,	,	,	,	-2.518337e-05
,	,	,	,	,	,	15194.140000104904,	1.282844,	20.0,	,	,	,	,	,	,	,	,	-1.297421e-05
,	,	,	,	,	,	15194.349999904633,	1.281725,	20.0,	,	,	,	,	,	,	,	,	-0.0005591817
,	,	,	,	,	,	15194.509999990463,	1.280957,	20.0,	,	,	,	,	,	,	,	,	-0.0005968393
,	,	,	,	,	,	15194.740000009537,	1.279849,	20.0,	,	,	,	,	,	,	,	,	-4.300111e-05
,	,	,	,	,	,	15195.0,	1.27847,	20.0,	,	,	,	,	,	,	,	,	4.652774e-06
,	,	,	,	,	,	15195.16000008583,	1.277679,	20.0,	,	,	,	,	,	,	,	,	6.57749e-05
,	,	,	,	,	,	15195.319999933243,	1.276922,	20.0,	,	,	,	,	,	,	,	,	3.735044e-05
,	,	,	,	,	,	15195.490000009537,	1.276059,	20.0,	,	,	,	,	,	,	,	,	-5.725015e-06
,	,	,	,	,	,	15195.650000095367,	1.275268,	20.0,	,	,	,	,	,	,	,	,	-8.455043e-05
,	,	,	,	,	,	15195.829999923706,	1.274359,	20.0,	,	,	,	,	,	,	,	,	-0.0005846302
,	,	,	,	,	,	15195.980000019073,	1.273667,	20.0,	,	,	,	,	,	,	,	,	-0.0005926043
,	,	,	,	,	,	15196.140000104904,	1.272896,	20.0,	,	,	,	,	,	,	,	,	-4.906755e-05
,	,	,	,	,	,	15196.41000008583,	1.271482,	20.0,	,	,	,	,	,	,	,	,	-1.835387e-05
,	,	,	,	,	,	15196.569999933243,	1.270703,	20.0,	,	,	,	,	,	,	,	,	-5.372229e-05
,	,	,	,	,	,	15196.730000019073,	1.269897,	20.0,	,	,	,	,	,	,	,	,	-4.902939e-05
,	,	,	,	,	,	15196.890000104904,	1.269041,	20.0,	,	,	,	,	,	,	,	,	-5.177646e-05
,	,	,	,	,	,	15197.049999952316,	1.268265,	20.0,	,	,	,	,	,	,	,	,	-4.109344e-05
,	,	,	,	,	,	15197.22000002861,	1.267513,	20.0,	,	,	,	,	,	,	,	,	-4.815186e-05
,	,	,	,	,	,	15197.400000095367,	1.26647,	20.0,	,	,	,	,	,	,	,	,	8.134159e-05
,	,	,	,	,	,	15197.609999895096,	1.265438,	20.0,	,	,	,	,	,	,	,	,	-1.690403e-05
,	,	,	,	,	,	15197.819999933243,	1.264525,	20.0,	,	,	,	,	,	,	,	,	-9.397438e-05
,	,	,	,	,	,	15197.980000019073,	1.26375,	20.0,	,	,	,	,	,	,	,	,	6.847963e-07
,	,	,	,	,	,	15198.140000104904,	1.262902,	20.0,	,	,	,	,	,	,	,	,	2.376775e-05
,	,	,	,	,	,	15198.299999952316,	1.262115,	20.0,	,	,	,	,	,	,	,	,	3.584472e-06
,	,	,	,	,	,	15198.490000009537,	1.261087,	20.0,	,	,	,	,	,	,	,	,	-4.76177e-05
,	,	,	,	,	,	15198.66000008583,	1.260277,	20.0,	,	,	,	,	,	,	,	,	-5.089892e-05
,	,	,	,	,	,	15198.80999994278,	1.259437,	20.0,	,	,	,	,	,	,	,	,	-4.544295e-05
,	,	,	,	,	,	15199.0,	1.25852,	20.0,	,	,	,	,	,	,	,	,	5.721076e-06
,	,	,	,	,	,	15199.269999980927,	1.257026,	20.0,	,	,	,	,	,	,	,	,	6.424876e-05
,	,	,	,	,	,	15199.430000066757,	1.256201,	20.0,	,	,	,	,	,	,	,	,	-0.0001794385
,	,	,	,	,	,	15199.619999885559,	1.255486,	20.0,	,	,	,	,	,	,	,	,	-0.0001167521
,	,	,	,	,	,	15199.77999997139,	1.254657,	20.0,	,	,	,	,	,	,	,	,	-3.762146e-05
,	,	,	,	,	,	15199.94000005722,	1.253897,	20.0,	,	,	,	,	,	,	,	,	1.949454e-05
,	,	,	,	,	,	15200.099999904633,	1.253087,	20.0,	,	,	,	,	,	,	,	,	-6.032287e-05
,	,	,	,	,	,	15200.25,	1.252312,	20.0,	,	,	,	,	,	,	,	,	-7.174853e-06
,	,	,	,	,	,	15200.41000008583,	1.251502,	20.0,	,	,	,	,	,	,	,	,	-6.982313e-05
,	,	,	,	,	,	15200.680000066757,	1.2501,	20.0,	,	,	,	,	,	,	,	,	-2.140616e-05
,	,	,	,	,	,	15200.83999991417,	1.249278,	20.0,	,	,	,	,	,	,	,	,	2.74305e-05
,	,	,	,	,	,	15201.0,	1.248453,	20.0,	,	,	,	,	,	,	,	,	6.810228e-05
,	,	,	,	,	,	15201.16000008583,	1.247685,	20.0,	,	,	,	,	,	,	,	,	7.6229e-05
,	,	,	,	,	,	15201.30999994278,	1.24681,	20.0,	,	,	,	,	,	,	,	,	0.0001240355
,	,	,	,	,	,	15201.47000002861,	1.246088,	20.0,	,	,	,	,	,	,	,	,	6.653798e-05
,	,	,	,	,	,	15201.630000114441,	1.245187,	20.0,	,	,	,	,	,	,	,	,	7.725914e-05
,	,	,	,	,	,	15201.789999961853,	1.244403,	20.0,	,	,	,	,	,	,	,	,	5.841125e-05
,	,	,	,	,	,	15201.950000047684,	1.243632,	20.0,	,	,	,	,	,	,	,	,	-3.434025e-05
,	,	,	,	,	,	15202.109999895096,	1.242845,	20.0,	,	,	,	,	,	,	,	,	-2.96855e-05
,	,	,	,	,	,	15202.269999980927,	1.242073,	20.0,	,	,	,	,	,	,	,	,	-0.0001584922
,	,	,	,	,	,	15202.430000066757,	1.241301,	20.0,	,	,	,	,	,	,	,	,	-0.0003500998
,	,	,	,	,	,	15202.599999904633,	1.240511,	20.0,	,	,	,	,	,	,	,	,	6.484149e-06
,	,	,	,	,	,	15202.77999997139,	1.239685,	20.0,	,	,	,	,	,	,	,	,	-3.029596e-05
,	,	,	,	,	,	15202.950000047684,	1.238619,	20.0,	,	,	,	,	,	,	,	,	-6.864037e-05
,	,	,	,	,	,	15203.109999895096,	1.237832,	20.0,	,	,	,	,	,	,	,	,	-0.0001140813
,	,	,	,	,	,	15203.299999952316,	1.237103,	20.0,	,	,	,	,	,	,	,	,	-6.642745e-05
,	,	,	,	,	,	15203.5,	1.235922,	20.0,	,	,	,	,	,	,	,	,	-0.0004836374
,	,	,	,	,	,	15203.66000008583,	1.235166,	20.0,	,	,	,	,	,	,	,	,	-0.000620342
,	,	,	,	,	,	15203.859999895096,	1.234303,	20.0,	,	,	,	,	,	,	,	,	-3.640054e-05
,	,	,	,	,	,	15204.02999997139,	1.23324,	20.0,	,	,	,	,	,	,	,	,	-0.000310687
,	,	,	,	,	,	15204.180000066757,	1.232557,	20.0,	,	,	,	,	,	,	,	,	-0.0005386168
,	,	,	,	,	,	15204.33999991417,	1.231724,	20.0,	,	,	,	,	,	,	,	,	-0.0005777244
,	,	,	,	,	,	15204.5,	1.231074,	20.0,	,	,	,	,	,	,	,	,	-1.079945e-05
,	,	,	,	,	,	15204.69000005722,	1.23007,	20.0,	,	,	,	,	,	,	,	,	-7.337141e-05
,	,	,	,	,	,	15204.990000009537,	1.228423,	20.0,	,	,	,	,	,	,	,	,	3.622626e-06
,	,	,	,	,	,	15205.16000008583,	1.227716,	20.0,	,	,	,	,	,	,	,	,	-4.567188e-05
,	,	,	,	,	,	15205.319999933243,	1.226857,	20.0,	,	,	,	,	,	,	,	,	-3.029596e-05
,	,	,	,	,	,	15205.480000019073,	1.226043,	20.0,	,	,	,	,	,	,	,	,	7.094607e-06
,	,	,	,	,	,	15205.650000095367,	1.225275,	20.0,	,	,	,	,	,	,	,	,	-7.203604e-05
,	,	,	,	,	,	15205.80999994278,	1.22448,	20.0,	,	,	,	,	,	,	,	,	-0.0001095029
,	,	,	,	,	,	15206.009999990463,	1.223533,	20.0,	,	,	,	,	,	,	,	,	-4.555742e-05
,	,	,	,	,	,	15206.329999923706,	1.221871,	20.0,	,	,	,	,	,	,	,	,	-7.798801e-05
,	,	,	,	,	,	15206.490000009537,	1.221061,	20.0,	,	,	,	,	,	,	,	,	-0.0001153404
,	,	,	,	,	,	15206.650000095367,	1.220251,	20.0,	,	,	,	,	,	,	,	,	-9.508082e-05
,	,	,	,	,	,	15206.80999994278,	1.219483,	20.0,	,	,	,	,	,	,	,	,	-4.502326e-05
,	,	,	,	,	,	15206.97000002861,	1.218608,	20.0,	,	,	,	,	,	,	,	,	-5.227245e-05
,	,	,	,	,	,	15207.130000114441,	1.217902,	20.0,	,	,	,	,	,	,	,	,	-7.8484e-05
,	,	,	,	,	,	15207.289999961853,	1.217107,	20.0,	,	,	,	,	,	,	,	,	-5.90638e-05
,	,	,	,	,	,	15207.519999980927,	1.215823,	20.0,	,	,	,	,	,	,	,	,	-3.092413e-06
,	,	,	,	,	,	15207.77999997139,	1.214651,	20.0,	,	,	,	,	,	,	,	,	-7.707232e-05
,	,	,	,	,	,	15207.950000047684,	1.213604,	20.0,	,	,	,	,	,	,	,	,	-6.887348e-07
,	,	,	,	,	,	15208.109999895096,	1.212821,	20.0,	,	,	,	,	,	,	,	,	-6.593145e-05
,	,	,	,	,	,	15208.299999952316,	1.211999,	20.0,	,	,	,	,	,	,	,	,	-0.0005866141
,	,	,	,	,	,	15208.47000002861,	1.211033,	20.0,	,	,	,	,	,	,	,	,	-1.354651e-05
,	,	,	,	,	,	15208.630000114441,	1.210188,	20.0,	,	,	,	,	,	,	,	,	-3.453101e-05
,	,	,	,	,	,	15208.789999961853,	1.209394,	20.0,	,	,	,	,	,	,	,	,	-0.0002037424
,	,	,	,	,	,	15208.94000005722,	1.208863,	20.0,	,	,	,	,	,	,	,	,	-6.791545e-05
,	,	,	,	,	,	15209.200000047684,	1.20748,	20.0,	,	,	,	,	,	,	,	,	6.217073e-06
,	,	,	,	,	,	15209.349999904633,	1.206628,	20.0,	,	,	,	,	,	,	,	,	2.338621e-05
,	,	,	,	,	,	15209.509999990463,	1.205852,	20.0,	,	,	,	,	,	,	,	,	4.448517e-05
,	,	,	,	,	,	15209.670000076294,	1.20505,	20.0,	,	,	,	,	,	,	,	,	-5.917826e-05
,	,	,	,	,	,	15209.829999923706,	1.204194,	20.0,	,	,	,	,	,	,	,	,	-8.870917e-05
,	,	,	,	,	,	15209.980000019073,	1.203396,	20.0,	,	,	,	,	,	,	,	,	-0.0001769586
,	,	,	,	,	,	15210.140000104904,	1.202628,	20.0,	,	,	,	,	,	,	,	,	-0.0003212556
,	,	,	,	,	,	15210.319999933243,	1.201879,	20.0,	,	,	,	,	,	,	,	,	1.638637e-06
,	,	,	,	,	,	15210.47000002861,	1.201111,	20.0,	,	,	,	,	,	,	,	,	4.955961e-05
,	,	,	,	,	,	15210.630000114441,	1.200275,	20.0,	,	,	,	,	,	,	,	,	3.944889e-05
,	,	,	,	,	,	15210.789999961853,	1.199484,	20.0,	,	,	,	,	,	,	,	,	3.242862e-05
,	,	,	,	,	,	15210.950000047684,	1.198685,	20.0,	,	,	,	,	,	,	,	,	7.04678e-05
,	,	,	,	,	,	15211.109999895096,	1.197822,	20.0,	,	,	,	,	,	,	,	,	-2.979996e-05
,	,	,	,	,	,	15211.27999997139,	1.19705,	20.0,	,	,	,	,	,	,	,	,	-4.193282e-05
,	,	,	,	,	,	15211.44000005722,	1.19624,	20.0,	,	,	,	,	,	,	,	,	-0.000113738
,	,	,	,	,	,	15211.599999904633,	1.195476,	20.0,	,	,	,	,	,	,	,	,	-4.239066e-05
,	,	,	,	,	,	15211.759999990463,	1.19475,	20.0,	,	,	,	,	,	,	,	,	1.728163e-05
,	,	,	,	,	,	15212.069999933243,	1.193077,	20.0,	,	,	,	,	,	,	,	,	4.032642e-05
,	,	,	,	,	,	15212.230000019073,	1.192294,	20.0,	,	,	,	,	,	,	,	,	2.769757e-05
,	,	,	,	,	,	15212.390000104904,	1.191415,	20.0,	,	,	,	,	,	,	,	,	-5.669827e-05
,	,	,	,	,	,	15212.55999994278,	1.190716,	20.0,	,	,	,	,	,	,	,	,	-8.741195e-05
,	,	,	,	,	,	15212.730000019073,	1.189875,	20.0,	,	,	,	,	,	,	,	,	-7.665263e-05
,	,	,	,	,	,	15212.890000104904,	1.189131,	20.0,	,	,	,	,	,	,	,	,	-6.097148e-05
,	,	,	,	,	,	15213.049999952316,	1.188282,	20.0,	,	,	,	,	,	,	,	,	-5.837703e-05
,	,	,	,	,	,	15213.210000038147,	1.187545,	20.0,	,	,	,	,	,	,	,	,	-2.018524e-05
,	,	,	,	,	,	15213.52999997139,	1.185891,	20.0,	,	,	,	,	,	,	,	,	-6.245948e-05
,	,	,	,	,	,	15213.700000047684,	1.184856,	20.0,	,	,	,	,	,	,	,	,	-0.0003526179
,	,	,	,	,	,	15213.869999885559,	1.184164,	20.0,	,	,	,	,	,	,	,	,	2.437821e-05
,	,	,	,	,	,	15214.02999997139,	1.183278,	20.0,	,	,	,	,	,	,	,	,	6.941992e-06
,	,	,	,	,	,	15214.19000005722,	1.182468,	20.0,	,	,	,	,	,	,	,	,	7.161241e-05
,	,	,	,	,	,	15214.349999904633,	1.181643,	20.0,	,	,	,	,	,	,	,	,	6.67669e-05
,	,	,	,	,	,	15214.509999990463,	1.180863,	20.0,	,	,	,	,	,	,	,	,	-1.442404e-05
,	,	,	,	,	,	15214.869999885559,	1.179137,	20.0,	,	,	,	,	,	,	,	,	7.247221e-06
,	,	,	,	,	,	15215.039999961853,	1.178304,	20.0,	,	,	,	,	,	,	,	,	-0.0001161035
,	,	,	,	,	,	15215.200000047684,	1.177555,	20.0,	,	,	,	,	,	,	,	,	-0.0001378129
,	,	,	,	,	,	15215.359999895096,	1.176768,	20.0,	,	,	,	,	,	,	,	,	-0.0001207582
,	,	,	,	,	,	15215.519999980927,	1.17595,	20.0,	,	,	,	,	,	,	,	,	-4.448911e-05
,	,	,	,	,	,	15215.680000066757,	1.175114,	20.0,	,	,	,	,	,	,	,	,	-5.673643e-05
,	,	,	,	,	,	15215.829999923706,	1.174315,	20.0,	,	,	,	,	,	,	,	,	2.69345e-05
,	,	,	,	,	,	15216.019999980927,	1.173314,	20.0,	,	,	,	,	,	,	,	,	-0.0001699001
,	,	,	,	,	,	15216.25,	1.172336,	20.0,	,	,	,	,	,	,	,	,	-8.21086e-05
,	,	,	,	,	,	15216.420000076294,	1.171297,	20.0,	,	,	,	,	,	,	,	,	-0.0004077117
,	,	,	,	,	,	15216.579999923706,	1.170483,	20.0,	,	,	,	,	,	,	,	,	-0.0004732215
,	,	,	,	,	,	15216.740000009537,	1.169792,	20.0,	,	,	,	,	,	,	,	,	-0.0006832955
,	,	,	,	,	,	15216.900000095367,	1.169028,	20.0,	,	,	,	,	,	,	,	,	-0.0006474311
,	,	,	,	,	,	15217.069999933243,	1.168073,	20.0,	,	,	,	,	,	,	,	,	4.040273e-05
,	,	,	,	,	,	15217.230000019073,	1.16729,	20.0,	,	,	,	,	,	,	,	,	2.861326e-05
,	,	,	,	,	,	15217.400000095367,	1.166556,	20.0,	,	,	,	,	,	,	,	,	-0.000136096
,	,	,	,	,	,	15217.599999904633,	1.165574,	20.0,	,	,	,	,	,	,	,	,	-7.031912e-05
,	,	,	,	,	,	15217.819999933243,	1.16442,	20.0,	,	,	,	,	,	,	,	,	-0.0006253782
,	,	,	,	,	,	15217.97000002861,	1.163741,	20.0,	,	,	,	,	,	,	,	,	-8.481751e-05
,	,	,	,	,	,	15218.130000114441,	1.162915,	20.0,	,	,	,	,	,	,	,	,	-8.252829e-05
,	,	,	,	,	,	15218.289999961853,	1.162086,	20.0,	,	,	,	,	,	,	,	,	-9.759898e-05
,	,	,	,	,	,	15218.460000038147,	1.161066,	20.0,	,	,	,	,	,	,	,	,	-0.0002512818
,	,	,	,	,	,	15218.619999885559,	1.16034,	20.0,	,	,	,	,	,	,	,	,	-0.0005047364
,	,	,	,	,	,	15218.769999980927,	1.159634,	20.0,	,	,	,	,	,	,	,	,	-0.0006607466
,	,	,	,	,	,	15218.930000066757,	1.158999,	20.0,	,	,	,	,	,	,	,	,	-6.970867e-05
,	,	,	,	,	,	15219.109999895096,	1.157876,	20.0,	,	,	,	,	,	,	,	,	2.262314e-05
,	,	,	,	,	,	15219.27999997139,	1.157139,	20.0,	,	,	,	,	,	,	,	,	-0.0001241157
,	,	,	,	,	,	15219.44000005722,	1.156367,	20.0,	,	,	,	,	,	,	,	,	-9.931588e-05
,	,	,	,	,	,	15219.609999895096,	1.155538,	20.0,	,	,	,	,	,	,	,	,	-7.588955e-05
,	,	,	,	,	,	15219.769999980927,	1.154713,	20.0,	,	,	,	,	,	,	,	,	-5.658381e-05
,	,	,	,	,	,	15219.930000066757,	1.153934,	20.0,	,	,	,	,	,	,	,	,	-0.0001265576
,	,	,	,	,	,	15220.079999923706,	1.153116,	20.0,	,	,	,	,	,	,	,	,	-0.0001166758
,	,	,	,	,	,	15220.259999990463,	1.152107,	20.0,	,	,	,	,	,	,	,	,	-0.0005101543
,	,	,	,	,	,	15220.41000008583,	1.151523,	20.0,	,	,	,	,	,	,	,	,	-0.0001353711
,	,	,	,	,	,	15220.609999895096,	1.150514,	20.0,	,	,	,	,	,	,	,	,	-0.0001475802
,	,	,	,	,	,	15220.77999997139,	1.149502,	20.0,	,	,	,	,	,	,	,	,	-0.0003629575
,	,	,	,	,	,	15220.94000005722,	1.148742,	20.0,	,	,	,	,	,	,	,	,	-0.0005087426
,	,	,	,	,	,	15221.109999895096,	1.147939,	20.0,	,	,	,	,	,	,	,	,	-1.451808e-06
,	,	,	,	,	,	15221.269999980927,	1.147095,	20.0,	,	,	,	,	,	,	,	,	-3.071565e-05
,	,	,	,	,	,	15221.430000066757,	1.146362,	20.0,	,	,	,	,	,	,	,	,	-4.237023e-06
,	,	,	,	,	,	15221.599999904633,	1.145514,	20.0,	,	,	,	,	,	,	,	,	-0.000121445
,	,	,	,	,	,	15221.789999961853,	1.144471,	20.0,	,	,	,	,	,	,	,	,	2.308098e-05
,	,	,	,	,	,	15222.039999961853,	1.143328,	20.0,	,	,	,	,	,	,	,	,	-0.0001496405
,	,	,	,	,	,	15222.200000047684,	1.142549,	20.0,	,	,	,	,	,	,	,	,	-0.0001342646
,	,	,	,	,	,	15222.359999895096,	1.141773,	20.0,	,	,	,	,	,	,	,	,	-8.397813e-05
,	,	,	,	,	,	15222.52999997139,	1.140765,	20.0,	,	,	,	,	,	,	,	,	-0.0005900098
,	,	,	,	,	,	15222.72000002861,	1.139951,	20.0,	,	,	,	,	,	,	,	,	-9.187592e-05
,	,	,	,	,	,	15222.900000095367,	1.138828,	20.0,	,	,	,	,	,	,	,	,	-0.0002003849
,	,	,	,	,	,	15223.05999994278,	1.138052,	20.0,	,	,	,	,	,	,	,	,	-0.0003691766
,	,	,	,	,	,	15223.230000019073,	1.137326,	20.0,	,	,	,	,	,	,	,	,	-9.534791e-05
,	,	,	,	,	,	15223.450000047684,	1.136177,	20.0,	,	,	,	,	,	,	,	,	-0.0006099642
,	,	,	,	,	,	15223.609999895096,	1.135546,	20.0,	,	,	,	,	,	,	,	,	-0.0001351803
,	,	,	,	,	,	15223.789999961853,	1.134538,	20.0,	,	,	,	,	,	,	,	,	-3.109718e-05
,	,	,	,	,	,	15223.960000038147,	1.133781,	20.0,	,	,	,	,	,	,	,	,	-0.0001109146
,	,	,	,	,	,	15224.119999885559,	1.132967,	20.0,	,	,	,	,	,	,	,	,	-9.714112e-05
,	,	,	,	,	,	15224.289999961853,	1.132062,	20.0,	,	,	,	,	,	,	,	,	-0.0006780684
,	,	,	,	,	,	15224.450000047684,	1.131374,	20.0,	,	,	,	,	,	,	,	,	-0.0001343409
,	,	,	,	,	,	15224.599999904633,	1.130515,	20.0,	,	,	,	,	,	,	,	,	-0.0001615445
,	,	,	,	,	,	15224.91000008583,	1.129021,	20.0,	,	,	,	,	,	,	,	,	-8.645812e-05
,	,	,	,	,	,	15225.069999933243,	1.128097,	20.0,	,	,	,	,	,	,	,	,	6.941993e-06
,	,	,	,	,	,	15225.22000002861,	1.127264,	20.0,	,	,	,	,	,	,	,	,	2.478017e-06
,	,	,	,	,	,	15225.380000114441,	1.1265,	20.0,	,	,	,	,	,	,	,	,	1.884593e-05
,	,	,	,	,	,	15225.539999961853,	1.125728,	20.0,	,	,	,	,	,	,	,	,	-9.158842e-06
,	,	,	,	,	,	15225.72000002861,	1.12491,	20.0,	,	,	,	,	,	,	,	,	-0.0001104186
,	,	,	,	,	,	15225.880000114441,	1.124112,	20.0,	,	,	,	,	,	,	,	,	-0.0001331582
,	,	,	,	,	,	15226.039999961853,	1.12339,	20.0,	,	,	,	,	,	,	,	,	-0.000114005
,	,	,	,	,	,	15226.329999923706,	1.121824,	20.0,	,	,	,	,	,	,	,	,	-0.0006738334
,	,	,	,	,	,	15226.490000009537,	1.12114,	20.0,	,	,	,	,	,	,	,	,	-0.0001264813
,	,	,	,	,	,	15226.650000095367,	1.120326,	20.0,	,	,	,	,	,	,	,	,	-0.000145024
,	,	,	,	,	,	15226.80999994278,	1.119558,	20.0,	,	,	,	,	,	,	,	,	-0.0001220173
,	,	,	,	,	,	15226.960000038147,	1.118767,	20.0,	,	,	,	,	,	,	,	,	-0.0001270154
,	,	,	,	,	,	15227.119999885559,	1.117957,	20.0,	,	,	,	,	,	,	,	,	-0.0001365538
,	,	,	,	,	,	15227.259999990463,	1.117144,	20.0,	,	,	,	,	,	,	,	,	1.316104e-05
,	,	,	,	,	,	15227.450000047684,	1.116162,	20.0,	,	,	,	,	,	,	,	,	-0.0006170226
,	,	,	,	,	,	15227.740000009537,	1.114687,	20.0,	,	,	,	,	,	,	,	,	-0.0003113356
,	,	,	,	,	,	15227.890000104904,	1.11395,	20.0,	,	,	,	,	,	,	,	,	-0.0004995857
,	,	,	,	,	,	15228.049999952316,	1.113159,	20.0,	,	,	,	,	,	,	,	,	-0.0006048898
,	,	,	,	,	,	15228.210000038147,	1.112429,	20.0,	,	,	,	,	,	,	,	,	-0.0006963821
,	,	,	,	,	,	15228.380000114441,	1.111512,	20.0,	,	,	,	,	,	,	,	,	-3.86516e-05
,	,	,	,	,	,	15228.539999961853,	1.110706,	20.0,	,	,	,	,	,	,	,	,	-5.120415e-05
,	,	,	,	,	,	15228.700000047684,	1.11,	20.0,	,	,	,	,	,	,	,	,	-7.260834e-05
,	,	,	,	,	,	15228.859999895096,	1.109044,	20.0,	,	,	,	,	,	,	,	,	-0.0001904649
,	,	,	,	,	,	15229.019999980927,	1.108319,	20.0,	,	,	,	,	,	,	,	,	-0.000275662
,	,	,	,	,	,	15229.170000076294,	1.107554,	20.0,	,	,	,	,	,	,	,	,	-0.0005734511
,	,	,	,	,	,	15229.349999904633,	1.10679,	20.0,	,	,	,	,	,	,	,	,	-8.573319e-05
,	,	,	,	,	,	15229.509999990463,	1.105977,	20.0,	,	,	,	,	,	,	,	,	-4.91057e-05
,	,	,	,	,	,	15229.66000008583,	1.105102,	20.0,	,	,	,	,	,	,	,	,	6.407841e-06
,	,	,	,	,	,	15229.819999933243,	1.104338,	20.0,	,	,	,	,	,	,	,	,	-3.800299e-05
,	,	,	,	,	,	15229.980000019073,	1.103459,	20.0,	,	,	,	,	,	,	,	,	-0.0001103804
,	,	,	,	,	,	15230.140000104904,	1.102684,	20.0,	,	,	,	,	,	,	,	,	-0.0003787531
,	,	,	,	,	,	15230.430000066757,	1.101373,	20.0,	,	,	,	,	,	,	,	,	-0.0001467027
,	,	,	,	,	,	15230.609999895096,	1.100544,	20.0,	,	,	,	,	,	,	,	,	-0.0005394563
,	,	,	,	,	,	15230.759999990463,	1.099753,	20.0,	,	,	,	,	,	,	,	,	-0.0001420098
,	,	,	,	,	,	15230.920000076294,	1.098924,	20.0,	,	,	,	,	,	,	,	,	-0.0001817277
,	,	,	,	,	,	15231.079999923706,	1.09816,	20.0,	,	,	,	,	,	,	,	,	-0.0001558214
,	,	,	,	,	,	15231.240000009537,	1.097346,	20.0,	,	,	,	,	,	,	,	,	-0.0001448713
,	,	,	,	,	,	15231.390000104904,	1.096548,	20.0,	,	,	,	,	,	,	,	,	-0.000200919
